design_id,design_type,rtl_chars,module_count,num_specs,avg_syntax,avg_functionality,total_proven,total_falsified,total_undetermined,avg_tool_calls,avg_jg_iterations,avg_wall_time_s,total_wall_time_s
ns_10-w_128-opd_3-3,,0,11,3,0.3333333333333333,0.3333333333333333,1,0,0,5.666666666666667,1.6666666666666667,240.58972644805908,721.7691793441772
ns_10-w_128-opd_3-4,,0,11,3,0.6666666666666666,0.6666666666666666,2,0,0,4.666666666666667,0.6666666666666666,196.60194023450217,589.8058207035065
ns_10-w_128-opd_3-5,,0,11,3,0.6666666666666666,0.6666666666666666,2,0,0,4.0,0.6666666666666666,201.3971532980601,604.1914598941803
ns_10-w_128-opd_4-0,,0,11,3,0.6666666666666666,0.6666666666666666,2,0,0,8.0,2.0,86.06831471125285,258.20494413375854
ns_10-w_128-opd_4-1,,0,11,3,0.6666666666666666,0.6666666666666666,2,0,0,3.3333333333333335,0.6666666666666666,363.26514490445453,1089.7954347133636
ns_10-w_128-opd_4-2,,0,11,3,0.3333333333333333,0.3333333333333333,1,0,0,6.0,2.0,221.91759157180786,665.7527747154236
ns_10-w_128-opd_4-3,,0,11,3,1.0,0.3333333333333333,1,2,0,7.666666666666667,2.3333333333333335,91.59320823351543,274.77962470054626
ns_10-w_128-opd_4-4,,0,11,3,1.0,1.0,4,0,0,6.666666666666667,1.3333333333333333,62.9517191251119,188.8551573753357
ns_10-w_128-opd_4-5,,0,11,3,0.6666666666666666,0.3333333333333333,1,1,0,7.666666666666667,2.3333333333333335,91.88516028722127,275.6554808616638
ns_10-w_128-opd_5-0,,0,11,3,1.0,1.0,4,0,0,6.666666666666667,1.0,86.61397473017375,259.84192419052124
ns_10-w_128-opd_5-1,,0,11,3,0.6666666666666666,0.6666666666666666,3,0,0,5.333333333333333,1.3333333333333333,395.2550007502238,1185.7650022506714
ns_10-w_128-opd_5-2,,0,11,3,1.0,0.6666666666666666,2,1,0,8.333333333333334,2.3333333333333335,75.3468149503072,226.04044485092163
ns_10-w_128-opd_5-3,,0,11,3,0.6666666666666666,0.3333333333333333,1,1,0,7.666666666666667,2.3333333333333335,73.9073322614034,221.7219967842102
ns_10-w_128-opd_5-4,,0,11,3,0.6666666666666666,0.3333333333333333,1,1,0,7.666666666666667,1.6666666666666667,67.70026961962382,203.10080885887146
ns_10-w_128-opd_5-5,,0,11,3,0.6666666666666666,0.5555555555555556,9,4,0,6.0,2.0,210.50277376174927,631.5083212852478
ns_2-w_128-opd_2-0,,0,3,3,1.0,1.0,3,0,0,5.666666666666667,1.3333333333333333,41.21405704816183,123.64217114448547
